Nome,Endereço,Cidade,Avaliação,Tipos,Latitude,Longitude,Place_ID
Praça Rua Sem Saída,"R. Expedicionário Manoel Albino dos Santos Queirós - Jardim do Vale, Guaratinguetá - SP, Brasil","Guaratinguetá, SP",5.0,"atração turística, ponto de interesse, estabelecimento",-227.731.671,-451.856.434,ChIJhUZWIwDHzJQROiX2OyS8TTY
Mirante das Pedrinhas,"Estr. das Pedrinhas, Guaratinguetá - SP, 12508, Brasil","Guaratinguetá, SP",4.8,"atração turística, ponto de interesse, estabelecimento",-2.271.556,-45.400.755,ChIJF97ezv6TzJQRW8ZtZwlrpoU
Mirante Estância Turística de Guaratinguetá,"SP-171, Guaratinguetá - SP, 12503-790, Brasil","Guaratinguetá, SP",4.7,"atração turística, ponto de interesse, estabelecimento",-22.891.876,-45.117.661,ChIJw5V1tnDRzJQRtjjX55YzIW8
Mirante da Fé,"Estr. das Pedrinhas, Guaratinguetá - SP, 12508, Brasil","Guaratinguetá, SP",4.9,"atração turística, ponto de interesse, estabelecimento",-22.716.424,-45.402.317,ChIJfSxXOhyTzJQRhCsz5-2V7vk
Gomeral,"7JJ3+PR, Guaratinguetá - SP, Brasil","Guaratinguetá, SP",4.9,"atração turística, ponto de interesse, estabelecimento",-227.190.391,-454.002.174,ChIJr3t7CcGTzJQR4FExJSv_qUI
Gruta de Nossa Senhora de Lourdes,"Av. João Pessoa - Vila Comendador Rodrigues Alves, Guaratinguetá - SP, 12515-040, Brasil","Guaratinguetá, SP",4.8,"local de culto, ponto de interesse, estabelecimento",-228.070.231,-451.991.405,ChIJzefw8ETEzJQRcSxhmMtlvng
Ale & Lu Turismo,"R. Oswaldo Dixon, 254 - Res. Alberto Byington, Guaratinguetá - SP, 12515-270, Brasil","Guaratinguetá, SP",5.0,"agência de viagens, ponto de interesse, estabelecimento",-228.078.033,-4.519.259,ChIJpzdqR2fFzJQRGAp3gWNUyj0
Nossa Prainha,"R. José Martins, 155 - Morada das Flores, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.5,"atração turística, ponto de interesse, estabelecimento",-226.367.116,-4.705.427.659.999.990,ChIJB7-f257uyJQRUAFiuUDZsro
Deck do Amor,"Alameda Maurício de Nasau, 54-84 - Secção A, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.7,"atração turística, ponto de interesse, estabelecimento",-226.314.432,-470.577.998,ChIJ96tJYLnvyJQRLaotJnx48Ks
Portal Turístico da Cidade de Holambra,"Rod. Pref. Aziz Lian, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.8,"atração turística, marco, ponto de interesse, estabelecimento",-226.322.014,-470.368.062,ChIJkeWh8eruyJQRXWwjaS5opAo
Moinho Povos Unidos,"Alameda Maurício de Nasau, 249 - centro, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.7,"atração turística, ponto de interesse, estabelecimento",-226.232.484,-470.602.314,ChIJZzpQ1irsyJQRSrmYn6ecDJk
Boulevard Holandês,"R. Dória Vasconcelos, 28-164 - Secção A, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.7,"atração turística, restaurante, alimentação, ponto de interesse, estabelecimento",-226.322.555,-470.522.918,ChIJ_RuropvuyJQRrZwzX5zlNjI
Guarda-chuvas de Holambra,"Alameda Maurício de Nasau - Secção A, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.8,"atração turística, ponto de interesse, estabelecimento",-226.278.163,-47.058.702,ChIJha9OP0ztyJQREVQWXYMdIZ0
Holambra - Circuito das Águas e Flores Paulista,"Holambra - SP, 13825-000, Brasil","Holambra, SP",4.8,"atração turística, ponto de interesse, estabelecimento",-22.637.585,-470.434.536,ChIJ6fW3dX_vyJQR6_QeEsRPCYc
Praça da Cachoeira,"R. Mário Bonano, 266 - Parque dos Ipes, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.4,"parque, ponto de interesse, estabelecimento,Cachoeira",-226.340.057,-470.605.424,ChIJ6UOcrSfsyJQRHqd9fz6l_8k
Portal do Moinho,"Alameda Maurício de Nasau, 307-349 - Secção A, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.7,"atração turística, ponto de interesse, estabelecimento",-22.623.075,-470.598.071,ChIJOYpBzyrsyJQRqakbK3eWcH4
Bloemen Park,"Sitio Laguna - Estrada Municipal HBR-155 Cx Postal 180 - Alegre, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.6,"parque, floricultura, loja, restaurante, alimentação, ponto de interesse, estabelecimento",-226.102.671,-470.561.736,ChIJF9jBOtfvyJQRIyrYAzicWW4
Cadeado do Amor,"Alameda Maurício de Nasau, 1002 - Centro, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.6,"loja, atração turística, ponto de interesse, estabelecimento",-226.314.035,-470.578.311,ChIJ6QrVMJ3uyJQRsh41K-tD36M
Parque Van Gogh,"Av. das Tulípas, 461, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.6,"parque, ponto de interesse, estabelecimento",-226.378.139,-470.522.573,ChIJjb9UXrvvyJQR0auVgpnFLpQ
Torre do Relógio,"R. Vinte e Sete, 3 - Cond Faz Duas Marias, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.3,"atração turística, ponto de interesse, estabelecimento",-226.424.886,-470.556.732,ChIJuw4YvtXvyJQRTdG7Sx_ouyw
Trevo de Acesso Holambra,"Secção A, Holambra - SP, 13825-000, Brasil","Holambra, SP",5.0,"atração turística, ponto de interesse, estabelecimento",-226.274.101,-470.494.924,ChIJX-fxHr_vyJQRoe7SYgxObKs
Memorial do Imigrante,"R. Rota dos Imigrantes, 1246 - Secção A, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.5,"atração turística, ponto de interesse, estabelecimento",-226.341.462,-470.483.591,ChIJCbr6YJfuyJQR2hAOI2Mq_rA
"Totem ""Eu amo Holambra""","Av. das Tulípas, 1246 - Jardim Holanda, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.7,"atração turística, ponto de interesse, estabelecimento",-226.380.017,-4.705.222.149.999.990,ChIJ5ZWb2MLvyJQR6WvRJbs0Qy4
Chafariz Boulevard Holandês,"R. Rota dos Imigrantes, 103 - Secção A, Holambra - SP, 13825-000, Brasil","Holambra, SP",5.0,"atração turística, ponto de interesse, estabelecimento",-226.331.576,-47.051.962,ChIJKVFyIC7vyJQR-MnejWMHfo4
Praça dos Coqueiros,"-566,, Av. das Tulípas, 472, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.7,"ponto de interesse, estabelecimento",-226.381.881,-470.519.876,ChIJcWfgmZjuyJQRqCjhVUWu45o
Mural de Flores,"Alameda Maurício de Nasau, 675 - Secção A, Holambra - SP, 13825-000, Brasil","Holambra, SP",5.0,"atração turística, ponto de interesse, estabelecimento",-22.627.829,-470.585.116,ChIJnYRE9NntyJQR2wAqUZfaY5Y
Alameda do Beijo,"Alameda Maurício de Nasau, 75 - Secção A, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.4,"atração turística, ponto de interesse, estabelecimento",-226.275.635,-470.582.273,ChIJ9cprU_fvyJQRUQQK0oGIUNs
Real Receptivo Holambra,"CENTRO (IN LOCO DE FINAIS DE SEMANA E SOB AGENDAMENTO DURANTE A SEMANA - R. Mário Bonano, 1498 - Parque Res. Imigrantes, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.5,"ponto de interesse, estabelecimento",-226.234.936,-470.629.578,ChIJn_swKivsyJQRNmjXvdNAvyE
Parque Cidade das Crianças,"R. Figueiras - Parque Res. Palm Park, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.3,"ponto de interesse, estabelecimento",-226.220.774,-470.590.869,ChIJ1Y7n8nrtyJQRO1VNApIoMvs
Macena Flores,"R. Campo das Palmas, 1465-1641, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.7,"ponto de interesse, estabelecimento",-22.613.718,-470.510.292,ChIJP86ltXvuyJQRGPJ-HgSpP5Y
Museu Histórico de Holambra,"Alameda Maurício de Nassau, 894 - centro, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.7,"museu, ponto de interesse, estabelecimento",-226.298.685,-47.059.029,ChIJr52UOyjsyJQRaUh14RBVIEY
Praça do Divino Espírito Santo,"Alameda Maurício de Nasau - Centro, Holambra - SP, 13825-000, Brasil","Holambra, SP",5.0,"parque, ponto de interesse, estabelecimento",-226.271.748,-470.590.222,ChIJe-zOg4ntyJQRKCH359QpQa4
"Praça ""Bento Euzébio Tobias - Bentão""","Alameda Maurício de Nasau - Secção A, Holambra - SP, 13825-000, Brasil","Holambra, SP",4.8,"parque, ponto de interesse, estabelecimento",-226.264.927,-470.592.757,ChIJSwWXWqvtyJQRMNOToDcmwQc
Parque Ecológico,"R. Carlos Alberto Rodrigues Tibagy, 71 - Vila Nastri, Itapetininga - SP, 18206-420, Brasil","Itapetininga, SP",4.3,"parque, ponto de interesse, estabelecimento",-236.174.396,-480.595.234,ChIJw1GSg0_LxZQRV1OZetc7d94
Catedral de Nossa Senhora dos Prazeres,"Centro, Itapetininga - SP, 18200-013, Brasil","Itapetininga, SP",4.8,"atração turística, igreja, local de culto, ponto de interesse, estabelecimento",-235.908.955,-480.534.804,ChIJs-WvdpHMxZQRS-sxqIH-5cQ
Fishing Park,"Rodovia Gladys Bernardes Minhoto, R. Capão Alto, s/n - Km 71, Itapetininga - SP, 18200-000, Brasil","Itapetininga, SP",4.6,"parque, restaurante, alimentação, ponto de interesse, estabelecimento",-235.339.832,-480.580.177,ChIJY-VgNGHNxZQRkJXKjEYKvV0
Praça da Maçonaria,"R. Maria do Bom Sucesso de Proença Moraes, 36 - Jardim Cruzeiro do Sul, Itapetininga - SP, 18214-670, Brasil","Itapetininga, SP",5.0,"atração turística, ponto de interesse, estabelecimento",-235.731.572,-480.175.555,ChIJo_lNce3NxZQRy9p_-ssnlto
Praça Peixoto Gomide,"Av. Peixoto Gomide, 126 - Centro, Itapetininga - SP, 18200-160, Brasil","Itapetininga, SP",4.4,"parque, ponto de interesse, estabelecimento",-235.873.096,-4.804.763.750.000.000,ChIJ40m-qkfNxZQRFjXqBFrrviw
Praça Do R,"R. Artur Gomes, 246 - Parque Atenas do Sul, Itapetininga - SP, 18208-400, Brasil","Itapetininga, SP",4.3,"parque, ponto de interesse, estabelecimento",-235.947.833,-480.668.887,ChIJc7D9YbnMxZQR5Wgl-sbm5-g
"Parque Ecológico Municipal Pé no mato, Pé na mata","8XPG+Q7 - Itapetininga, SP, Brasil","Itapetininga, SP",5.0,"parque, ponto de interesse, estabelecimento",-236.630.167,-480.242.617,ChIJl6i4bgDLxZQRWRJF6nVOHlo
Centro Cultural e Histórico - Brazílio Ayres de Aguirre,"Praça Marechal Deodoro - Centro, Itapetininga - SP, 18200-009, Brasil","Itapetininga, SP",4.8,"museu, ponto de interesse, estabelecimento",-23.590.693,-4.805.199,ChIJqa93k5HMxZQRB0nzUxDdltU
Praça Japonesa,"R. João Batista Macedo Mendes, 44-154 - Vila Rosa, Itapetininga - SP, 18200-560, Brasil","Itapetininga, SP",4.3,"parque, ponto de interesse, estabelecimento",-235.946.444,-480.473.888,ChIJYe7FpYXMxZQRCXEABAedo7g
Largo Dos Amores,"R. Dr. Júlio Prestes, 423 - Centro, Itapetininga - SP, 18200-100, Brasil","Itapetininga, SP",4.5,"ponto de interesse, estabelecimento",-23.590.933,-48.051.894,ChIJi0ypt4rNxZQRbewAfklKX9A
Ponte Dos Tropeiros - Sottemo,"Estr. Mun. Francisco César Rosa - Itapetininga, SP, Brasil","Itapetininga, SP",4.4,"parque, ponto de interesse, estabelecimento",-236.254.897,-4.810.521.079.999.990,ChIJ8cptAgA1xJQRRUIce9pBvqo
EXPO AGRO ITAPETININGA,"R. Pedro Vos - Vila Aparecida, Itapetininga - SP, Brasil","Itapetininga, SP",3.9,"ponto de interesse, estabelecimento",-235.895.118,-480.296.408,ChIJnesPWHDMxZQRkH0SE1nRPEA
Santuário Nossa Senhora Aparecida do Sul,"Praça Nossa Senhora Aparecida, s/nº - Vila Aparecida, Itapetininga - SP, 18201-520, Brasil","Itapetininga, SP",4.8,"igreja, local de culto, ponto de interesse, estabelecimento",-235.835.697,-4.803.324.569.999.990,ChIJ_QckfmbMxZQRjkWJsolC2J0
Principal Turismo LTDA,"R. Maj. Querino Pereira de Morães, 43 - Centro, Itapetininga - SP, 18200-060, Brasil","Itapetininga, SP",4.9,"agência de viagens, ponto de interesse, estabelecimento",-235.868.166,-480.539.117,ChIJR9xlkZDMxZQRcRSwmkD0aCA
Recinto de Exposições Acácio de Moraes Terra.,"Av. João Olímpio de Oliveira, 600 - Vila Asem, Itapetininga - SP, Brasil","Itapetininga, SP",4.2,"ponto de interesse, estabelecimento",-235.896.027,-48.028.975,ChIJOxdk_nDMxZQR2-v4V9EcQqQ
Eber viagens,"Rua Airton Rodrigues Barth, Itapetininga - SP, 18205-070, Brasil","Itapetininga, SP",5.0,"agência de viagens, ponto de interesse, estabelecimento",-236.082.236,-48.051.069,ChIJ8WgJW3XLxZQRsW8p2tqY5Os
Adati Turismo,"R. Manoel Mena Ladeira, 88 - Centro, Itapetininga - SP, 18200-145, Brasil","Itapetininga, SP",4.7,"agência de viagens, ponto de interesse, estabelecimento",-235.806.609,-480.419.486,ChIJb-FhpIzMxZQRC9dT4K7FzP0
Itapê Shopping,"R. Dr. Coutinho, 733 - Centro, Itapetininga - SP, 18200-358, Brasil","Itapetininga, SP",4.2,"shopping, ponto de interesse, estabelecimento",-235.785.787,-480.374.225,ChIJPaWRNV7MxZQRNZtknxR5qY8
Clube Recreativo Itapetiningano,"R. Monsenhor Soares, 438 - Centro, Itapetininga - SP, 18200-009, Brasil","Itapetininga, SP",4.3,"ponto de interesse, estabelecimento",-235.907.164,-480.508.268,ChIJvw8y3ZHMxZQRYcxIe_6bh_E
ALUGA-SE FAHRENHEIT,"R. Evilásio Massaine Píres, 501 - Vila Arruda, Itapetininga - SP, 18212-200, Brasil","Itapetininga, SP",4.6,"bar, ponto de interesse, estabelecimento",-23.573.421,-480.365.535,ChIJtb0cZlnMxZQRZ-91hLS8KOA
Mercado Municipal,"Centro, Itapetininga - SP, 18200-013, Brasil","Itapetininga, SP",4.3,"ponto de interesse, estabelecimento",-235.906.975,-4.804.587.189.999.990,ChIJ3Zs4x57NxZQRMDyaFdZOSWY
Chapada Grande,"Chapada Grande - Jardim Monte Santo, Itapetininga - SP, Brasil","Itapetininga, SP",4.2,"ponto natural, estabelecimento",-235.747.222,-479.688.889,ChIJ5d0z_tLOxZQRI5VhVI-3uDI
Chocolate Aspen,"R. Avelino Viêira da Silva, 251 - Vila Sao Jose, Itapetininga - SP, 18205-740, Brasil","Itapetininga, SP",4.7,"alimentação, loja, ponto de interesse, estabelecimento",-236.023.244,-4.804.681.309.999.990,ChIJm334qmvMxZQRdTgR94qp6dE
Clube dos Bancários de Itapetininga,"R. Rubéns Brasi, 1005 - Vila Nastri, Itapetininga - SP, 18206-410, Brasil","Itapetininga, SP",4.5,"ponto de interesse, estabelecimento",-236.187.844,-480.638.036,ChIJVcZDEEPLxZQR-w7ErVh8wTI
Clube Venâncio Ayres,"R. Dr. Júlio Prestes, 752 - Centro, Itapetininga - SP, 18200-100, Brasil","Itapetininga, SP",4.6,"ponto de interesse, estabelecimento",-235.910.084,-480.522.223,ChIJR9xlkZDMxZQRquDwHUfAdC8
Ponto De Onibus,"Varginha, Itapetininga - SP, Brasil","Itapetininga, SP",0.0,"agência de viagens, ponto de interesse, estabelecimento",-237.378.424,-483.520.311,ChIJP9Okqbo_xJQRxwlXsLkohY4
Parque Lagoa do Guapé,"R. José França, 209-379 - Vila Creso Fraga Moreira (Cohab II), São Miguel Arcanjo - SP, 18230-000, Brasil","Itapetininga, SP",4.6,"parque, atração turística, ponto de interesse, estabelecimento",-238.778.203,-48.001.984,ChIJH7BTGSCsxZQRIiU7mgL97zw
Clube Venâncio Ayres Sede Campestre,"Av. Dr. José Lembo, 1000 - Jardim Bela Vista, Itapetininga - SP, 18207-780, Brasil","Itapetininga, SP",4.7,"ponto de interesse, estabelecimento",-236.120.377,-480.844.665,ChIJj9N_javMxZQRPleKeUkij-Y
Paróquia Nossa Senhora das Estrelas,"Praça Cônego João Blóes Netto, R. Dr. Virgílio de Rezende - Centro, Itapetininga - SP, 18220-180, Brasil","Itapetininga, SP",4.9,"igreja, local de culto, ponto de interesse, estabelecimento",-23.586.849,-4.804.414,ChIJ2zpi3IvMxZQR-O-7W36McHE
Trem da República de Itu,"Praça Dr. Gaspar Ricardo, 50 - Liberdade, Itu - SP, 13301-009, Brasil","Itu, SP",4.5,"atração turística, ponto de interesse, estabelecimento",-232.562.611,-473.056.674,ChIJ4cwyzxBRz5QRhUclVkbRtKY
Centro Histórico de Itu,"Praça Padre Miguel, 105 - Centro, Itu - SP, 13300-169, Brasil","Itu, SP",4.6,"atração turística, ponto de interesse, estabelecimento",-23.263.445,-472.996.173,ChIJ1ZGqzBtQz5QRFYhJJ0fWfHg
Praça dos Exageros,"R. José Maria dos Passos, 200 - Vila Padre Bento, Itu - SP, 02312-100, Brasil","Itu, SP",4.1,"atração turística, parque, ponto de interesse, estabelecimento",-232.537.681,-473.146.441,ChIJ9d3fKEZQz5QR-THMuWSlF78
Orelhão de Itu,"Praça Padre Miguel, 105 - Centro, Itu - SP, 13300-169, Brasil","Itu, SP",4.4,"atração turística, ponto de interesse, estabelecimento",-232.635.628,-472.998.578,ChIJLzrgMhpQz5QRjdAYK-Hj3U0
Parque Ecológico Taboão,"Av. Itu 400 Anos, 77 - Vila Leis, Itu - SP, 13303-500, Brasil","Itu, SP",4.5,"atração turística, parque, ponto de interesse, estabelecimento",-232.709.156,-472.895.866,ChIJaxcW-v5Pz5QRgTd5IaoehuU
Parque Geológico do Varvito,"Rua Parque do Varvito, 400 - Parque Nossa Sra. da Candelaria, Itu - SP, 13310-161, Brasil","Itu, SP",4.5,"parque, ponto de interesse, estabelecimento",-232.677.721,-47.319.556,ChIJR7Qb8GhQz5QR4w_9kdWKzbo
Jardim Japonês,"Itu - SP, Brasil","Itu, SP",4.9,"atração turística, ponto de interesse, estabelecimento",-233.413.885,-473.499.394,ChIJzzploJ5bz5QRhiOGHJBcxzg
Praça da Independência,"R. Maestro Elías Lôbo, 46b - Centro, Itu - SP, 13300-093, Brasil","Itu, SP",4.7,"atração turística, ponto de interesse, estabelecimento",-232.649.665,-4.729.791.110.000.000,ChIJdxfxYxxRz5QRqYUOP9ouMWk
Semáforo Gigante de Itu,"R. Barão do Itaim, 5 - Centro, Itu - SP, 13300-169, Brasil","Itu, SP",4.6,"atração turística, ponto de interesse, estabelecimento",-232.638.693,-472.995.798,ChIJbRJv9FpRz5QRnp6m5BRhTM0
Cidade da Criança,"R. França, 102 - Vila Roma, Itu - SP, 13310-460, Brasil","Itu, SP",4.6,"ponto de interesse, estabelecimento",-232.756.249,-472.982.313,ChIJg0RaacRRz5QRlswvFjOODxg
Estrada Parque Itu,"Estr. dos Romeiros, 8-2940 - Chácaras Primavera, Itu - SP, 06513-220, Brasil","Itu, SP",4.7,"atração turística, parque, ponto de interesse, estabelecimento",-232.625.816,-472.587.979,ChIJeTcXW89Fz5QRWu1T71_tgrc
Casa Imperial,"Praça Dom Pedro I - Centro, Itu - SP, 13300-220, Brasil","Itu, SP",4.1,"atração turística, ponto de interesse, estabelecimento",-232.605.256,-473.032.451,ChIJ1YqklBdQz5QRW5huzcgmMHs
Praça Periscopio,"R. Waldomiro Corrêa de Camargo, 2-102 - Jardim Alberto Gomes, Itu - SP, Brasil","Itu, SP",4.6,"parque, ponto de interesse, estabelecimento",-232.623.765,-473.098.273,ChIJgT6TFhVQz5QRJFSljSQ6qEw
Museu da Energia de Itu,"R. Paula Souza, 669 - Centro, Itu - SP, 13300-050, Brasil","Itu, SP",4.4,"museu, atração turística, ponto de interesse, estabelecimento",-23.262.345,-473.011.258,ChIJP2a46xlQz5QRMQEpEualC08
Mirante do Por do Sol,"Unnamed Road, Itu - SP, Brasil","Itu, SP",4.5,"atração turística, ponto de interesse, estabelecimento",-232.590.549,-47.230.776,ChIJE_846MpFz5QRoakjwdTJ1NY
Sede - Parque Ecológico Chico Mendes,"Rua Lençóis Paulista, 156 - Bairro Cidade Nova, Itu - SP, 13308-070, Brasil","Itu, SP",3.9,"parque, ponto de interesse, estabelecimento",-233.921.056,-473.341.242,ChIJYxLvqllcz5QRNXVjj8tP08Q
Chácara do Rosário,"Rod. Convenção Republicana - Canjica, Itu - SP, 13301-771, Brasil","Itu, SP",4.8,"atração turística, ponto de interesse, estabelecimento",-23.242.724,-473.026.262,ChIJ84GxQftRz5QRYEaTv9bG3f0
Museu Republicano Convenção de Itu,"R. Barão do Itaim, 67 - Centro, Itu - SP, 13300-090, Brasil","Itu, SP",4.6,"museu, ponto de interesse, estabelecimento",-232.643.264,-472.990.477,ChIJNY4Ba-ZRz5QRrfQ1ExB1fXo
Casa da Cultura Itu,"Av. Itu 400 Anos, 111 - Novo Centro, Itu - SP, 13303-500, Brasil","Itu, SP",4.0,"atração turística, ponto de interesse, estabelecimento",-232.635.532,-473.003.553,ChIJDwrsoGpPz5QRr4g7qyFJlHY
Bosque Alceu Geribello,"R. Niterói, 133 - Brasil, Itu - SP, 13301-520, Brasil","Itu, SP",4.4,"parque, ponto de interesse, estabelecimento",-232.587.365,-4.728.764.839.999.990,ChIJ-ybs_eNPz5QR7CdO4zvmI7o
Complexo Turístico da Cachoeira,"R. Nove de Julho, s/n - Centro, Salto - SP, 13320-200, Brasil","Itu, SP",4.5,"atração turística, ponto de interesse, estabelecimento,Cachoeira",-232.075.858,-472.954.203,ChIJJ2aw3PxRz5QRAlLtyKQfkw4
Parque Maeda,"Rod. Dep. Archimedes Lammoglia, Km 18, Itu - SP, 13300-000, Brasil","Itu, SP",4.6,"parque, atração turística, parque de diversões, hospedagem, restaurante, alimentação, ponto de interesse, estabelecimento",-233.502.693,-473.456.628,ChIJezjXflhcz5QR9D8OkOXjInA
Praça Jupa,"R. Dr. Miguel Viêira Ferreira, 2-52 - Rancho Grande, Itu - SP, 13306-130, Brasil","Itu, SP",4.2,"parque, ponto de interesse, estabelecimento",-232.836.646,-472.855.442,ChIJA4cYT05Fz5QRQRSyt1apJeQ
Cachoeira Do Mombaça,"Itu - SP, Brasil","Itu, SP",4.1,"atração turística, ponto de interesse, estabelecimento,Cachoeira",-234.127.077,-471.425.204,ChIJpcVL6tZqz5QRR2zQZW7z8NQ
Cruzeiro Franciscano de Itu,"Vila Padre Bento, Itu - SP, 13300-220, Brasil","Itu, SP",4.3,"atração turística, ponto de interesse, estabelecimento",-232.608.505,-473.029.741,ChIJeWQjkRdQz5QROVv6c-X5MgY
Parque Almeida Junior,"Av. do Parque, 251 - Jardim Plaza Athénée, Itu - SP, 13302-231, Brasil","Itu, SP",4.8,"parque, ponto de interesse, estabelecimento",-232.602.275,-472.757.894,ChIJscUEImZPz5QR8jR3-g2gszw
MonteCastelo SP,"Centro, Itu - SP, 13300-220, Brasil","Itu, SP",0.0,"parque, ponto de interesse, estabelecimento",-232.636.895,-473.011.001,ChIJW7_4WrVRz5QRePHW0nTnqJE
Cascata Córrego Jaboticabal,"Jaboticabal, SP, 14887-242, Brasil","Jaboticabal, SP",3.8,"atração turística, ponto de interesse, estabelecimento",-212.555.433,-482.999.362,ChIJ_zzlVGptuZQR9SEaaWva2No
Castelo de Jaboticabal,"Av. Maj. H. T. Pinheiro, 2863 - Jardim Pedroso, Jaboticabal - SP, Brasil","Jaboticabal, SP",4.3,"atração turística, ponto de interesse, estabelecimento",-212.705.602,-48.332.487,ChIJeULNw2lruZQRjIlcky82G5w
Lago Municipal,"Lago Mun. - Jardim Santa Rita, Jaboticabal - SP, Brasil","Jaboticabal, SP",4.2,"parque, ponto de interesse, estabelecimento",-212.546.065,-483.095.187,ChIJfwjXrJpsuZQRpg6EJBk6nhM
